order_id,user_id,food_name,distance_km,restaurant_prep_time_min,hour_of_day,is_peak_hour,order_value_inr,customer_total_past_orders,customer_is_premium,customer_complaints_90d,cuisine_type,weather,traffic_level,vehicle_type,delivery_time_min,customer_rating,churned,rating
1719,user_063,Sushi Roll,9.24,22,18,1,879.39,0,0,0,Italian,Sunny,Medium,Bike,62.4,1,0,1
1720,user_068,Chocolate Donut,8.59,29,12,1,105.08,62,0,2,Chinese,Sunny,Low,Bicycle,62.5,1,0,1
1721,user_036,Margherita Pizza,5.86,25,9,1,1135.61,12,0,3,Indian,Rain,Medium,Scooter,64.2,5,0,2
1722,user_031,Ice Cream Cone,9.32,14,14,0,1128.92,24,1,2,Continental,Storm,Low,Scooter,57.1,4,1,4
1723,user_069,Sushi Roll,10.44,15,11,0,723.61,19,1,3,South Indian,Sunny,Medium,Bike,53.5,3,0,5
1724,user_017,Paneer Tikka,8.81,23,11,0,705.2,61,0,0,Continental,Storm,Low,Bike,62.8,3,1,5
1725,user_021,Veg Fried Rice,2.22,23,11,1,729.95,0,0,1,Chinese,Rain,Low,Bike,47.2,5,0,3
1726,user_059,Sushi Roll,10.19,30,11,1,946.1,56,1,1,South Indian,Rain,Medium,Bike,80.3,4,0,3
1727,user_074,Chocolate Donut,7.2,10,22,0,639.67,44,0,1,Chinese,Rain,High,Scooter,57.2,2,0,2
1728,user_067,Chocolate Donut,10.64,13,13,0,515.89,39,1,2,Continental,Storm,High,Scooter,76.9,5,0,5
1729,user_007,Margherita Pizza,5.17,27,16,1,1291.97,28,0,0,Fast Food,Rain,Medium,Bike,64.8,5,0,5
1730,user_046,Chocolate Donut,5.92,18,15,1,1445.41,3,0,2,Continental,Sunny,High,Scooter,57.5,1,0,4
1731,user_077,Margherita Pizza,8.49,27,9,0,1266.61,16,0,1,Fast Food,Cloudy,Medium,Bike,63.7,2,0,5
1732,user_051,Sushi Roll,8.31,9,10,0,753.47,13,0,0,Indian,Rain,High,Bike,59.6,2,0,3
1733,user_095,Sushi Roll,0.65,5,22,0,987.79,66,0,1,Fast Food,Rain,Medium,Bicycle,26.4,3,0,3
1734,user_011,Sushi Roll,10.09,29,15,0,1006.33,41,0,3,Chinese,Cloudy,High,Bicycle,77.0,4,0,5
1735,user_073,Paneer Tikka,2.38,14,9,0,750.96,30,0,0,Indian,Cloudy,Low,Scooter,27.0,2,0,1
1736,user_085,Paneer Tikka,10.17,14,17,1,521.55,57,0,1,Fast Food,Rain,Medium,Scooter,68.3,3,0,2
1737,user_029,Veg Fried Rice,7.38,28,14,0,1087.46,7,0,3,Continental,Cloudy,Low,Scooter,54.8,3,0,3
1738,user_029,Sushi Roll,10.32,28,22,1,1189.02,75,0,2,Chinese,Storm,High,Bike,90.4,4,0,2
1739,user_020,Sushi Roll,6.04,13,23,1,576.54,26,1,1,Chinese,Sunny,Low,Bike,41.7,1,0,3
1740,user_017,Sushi Roll,2.31,12,11,0,422.21,5,0,0,Indian,Rain,Low,Bicycle,29.6,2,0,1
1741,user_088,Ice Cream Cone,10.38,6,17,1,1225.56,34,0,0,Fast Food,Sunny,Medium,Scooter,53.8,2,0,3
1742,user_012,Margherita Pizza,2.3,16,19,0,1298.19,16,0,0,Fast Food,Rain,Low,Bike,35.6,5,1,1
1743,user_016,Chocolate Donut,11.55,29,21,1,1463.75,60,1,3,Italian,Cloudy,High,Bicycle,88.3,3,0,2
1744,user_092,Chocolate Donut,10.16,18,15,1,268.45,52,1,0,Chinese,Cloudy,Medium,Scooter,68.0,5,0,3
1745,user_054,Veg Fried Rice,1.34,6,22,0,504.83,7,0,3,Chinese,Sunny,Low,Scooter,17.6,3,0,4
1746,user_098,Chocolate Donut,11.59,5,11,1,1378.07,64,1,0,Indian,Rain,Low,Bicycle,54.1,1,0,1
1747,user_050,Margherita Pizza,6.4,21,11,0,880.18,68,0,0,Continental,Cloudy,High,Bike,58.4,4,0,4
1748,user_049,Sushi Roll,1.52,26,20,0,594.51,53,0,0,South Indian,Storm,High,Bicycle,64.0,1,0,5
1749,user_086,Sushi Roll,0.89,20,22,1,1428.94,62,1,0,South Indian,Cloudy,Medium,Scooter,46.6,5,1,2
1750,user_067,Veg Fried Rice,3.75,19,19,0,822.07,3,0,1,Continental,Cloudy,Medium,Bike,41.0,4,0,1
1751,user_066,Ice Cream Cone,2.85,19,21,0,1348.38,33,0,2,Continental,Rain,Medium,Scooter,43.8,4,0,4
1752,user_027,Sushi Roll,10.77,7,15,0,694.98,45,0,2,Italian,Sunny,High,Scooter,57.8,3,0,1
1753,user_061,Ice Cream Cone,7.27,9,23,0,122.76,4,1,2,South Indian,Sunny,High,Bicycle,49.0,2,0,4
1754,user_087,Margherita Pizza,6.19,22,8,1,773.44,75,0,3,Chinese,Sunny,High,Bike,61.5,3,0,1
1755,user_096,Ice Cream Cone,4.81,14,9,1,571.82,3,0,2,Chinese,Rain,High,Bike,59.6,1,0,5
1756,user_099,Sushi Roll,5.77,21,15,0,814.0,17,0,0,South Indian,Cloudy,High,Scooter,57.5,1,0,5
1757,user_092,Sushi Roll,3.85,15,11,0,320.34,39,0,1,Chinese,Sunny,Low,Bike,33.0,4,0,4
1758,user_100,Sushi Roll,4.96,21,20,0,966.88,24,0,3,South Indian,Storm,Medium,Scooter,56.0,3,1,1
1759,user_011,Ice Cream Cone,3.08,14,19,1,154.53,48,0,3,Indian,Cloudy,Low,Bike,41.6,1,0,5
1760,user_006,Ice Cream Cone,10.28,10,11,0,1181.08,64,0,0,South Indian,Sunny,Medium,Bike,48.7,4,0,2
1761,user_018,Chocolate Donut,9.37,20,20,0,988.84,4,0,3,Chinese,Cloudy,Medium,Bicycle,60.2,4,1,5
1762,user_060,Margherita Pizza,2.16,30,22,1,1467.91,71,1,3,Italian,Rain,Medium,Scooter,55.5,1,0,1
1763,user_034,Paneer Tikka,10.13,8,15,0,1378.76,4,0,3,Italian,Rain,Low,Bike,48.0,5,0,5
1764,user_079,Margherita Pizza,5.72,30,18,1,1203.14,64,0,0,Fast Food,Sunny,Medium,Bike,62.3,5,0,4
1765,user_026,Paneer Tikka,6.94,26,11,0,1187.89,37,1,0,Continental,Cloudy,Medium,Bicycle,54.9,1,0,1
1766,user_040,Sushi Roll,4.43,7,22,0,1076.37,29,1,0,South Indian,Sunny,Medium,Bike,32.6,5,0,1
1767,user_028,Paneer Tikka,3.66,6,8,0,1229.34,49,0,2,South Indian,Rain,Medium,Bike,37.3,5,0,2
1768,user_035,Paneer Tikka,5.95,29,15,1,313.45,41,0,3,Indian,Rain,Medium,Scooter,66.8,1,0,2
1769,user_079,Sushi Roll,7.55,21,10,0,729.69,29,1,0,Fast Food,Rain,Medium,Bicycle,57.8,4,0,2
1770,user_063,Chocolate Donut,4.93,12,15,1,334.96,57,0,0,Continental,Storm,Medium,Bike,60.9,5,1,1
1771,user_037,Paneer Tikka,7.43,25,9,0,565.2,52,0,1,Continental,Sunny,Low,Bike,45.0,4,1,3
1772,user_002,Ice Cream Cone,3.95,22,15,0,630.0,74,0,2,Fast Food,Rain,High,Scooter,56.3,5,1,4
1773,user_026,Paneer Tikka,0.55,7,22,0,722.32,28,0,2,Indian,Sunny,Low,Scooter,16.7,3,0,5
1774,user_038,Paneer Tikka,8.59,18,19,1,1265.01,4,0,0,Indian,Sunny,Low,Scooter,50.1,1,0,3
1775,user_014,Chocolate Donut,3.18,26,8,1,826.58,72,0,2,South Indian,Storm,Medium,Scooter,64.4,2,0,2
1776,user_050,Ice Cream Cone,10.58,29,11,0,177.56,74,0,3,Continental,Cloudy,Medium,Bike,68.5,3,0,5
1777,user_020,Margherita Pizza,2.99,23,19,0,1316.67,54,0,1,Fast Food,Storm,Low,Bike,46.2,4,0,5
1778,user_031,Sushi Roll,2.26,20,14,0,1022.39,49,0,0,Fast Food,Rain,High,Bike,49.2,1,0,1
1779,user_092,Paneer Tikka,4.7,22,20,0,997.52,61,0,2,Fast Food,Storm,Medium,Bike,57.9,2,1,2
1780,user_069,Ice Cream Cone,6.91,11,22,0,1408.25,47,0,3,Italian,Sunny,Medium,Bicycle,40.8,2,0,1
1781,user_013,Ice Cream Cone,4.65,5,20,0,1285.74,29,0,1,Indian,Rain,High,Bicycle,44.6,2,0,4
1782,user_086,Paneer Tikka,10.09,25,11,1,176.66,3,0,1,Continental,Cloudy,Medium,Scooter,71.1,1,1,1
1783,user_001,Paneer Tikka,10.23,19,12,0,369.54,33,0,0,Indian,Rain,Medium,Bike,59.7,1,0,2
1784,user_034,Ice Cream Cone,7.68,29,16,0,1052.56,71,0,3,South Indian,Rain,High,Scooter,68.3,2,1,5
1785,user_010,Veg Fried Rice,3.32,18,12,0,1298.51,46,0,3,Indian,Storm,High,Scooter,57.3,2,1,2
1786,user_034,Paneer Tikka,11.82,14,21,0,270.19,49,1,1,Indian,Storm,Low,Bike,65.3,2,0,5
1787,user_074,Ice Cream Cone,7.7,23,10,1,192.56,59,0,0,Chinese,Storm,High,Bike,84.4,2,0,5
1788,user_075,Sushi Roll,2.11,22,18,0,308.86,51,0,0,Continental,Cloudy,High,Bike,47.7,5,0,2
1789,user_094,Veg Fried Rice,3.46,14,21,0,1057.31,35,0,1,Chinese,Rain,Low,Bicycle,36.3,4,0,5
1790,user_043,Sushi Roll,3.06,6,19,0,696.52,3,0,0,Indian,Sunny,Low,Scooter,20.8,4,0,5
1791,user_094,Sushi Roll,2.42,20,20,0,842.91,6,1,2,Continental,Sunny,High,Scooter,45.5,2,1,2
1792,user_001,Margherita Pizza,8.83,17,18,1,653.38,2,1,1,Fast Food,Cloudy,Low,Scooter,54.9,3,1,3
1793,user_083,Margherita Pizza,11.66,30,16,0,899.75,45,0,2,Continental,Storm,Medium,Bike,82.7,1,0,4
1794,user_084,Chocolate Donut,2.99,17,21,0,1448.45,58,1,3,Italian,Sunny,Low,Bike,27.3,3,0,1
1795,user_066,Ice Cream Cone,10.28,11,12,1,391.19,1,0,2,Indian,Cloudy,Medium,Bicycle,61.8,2,1,5
1796,user_055,Sushi Roll,5.86,10,17,1,1219.12,5,0,1,Chinese,Rain,High,Bicycle,58.1,4,0,5
1797,user_009,Chocolate Donut,0.58,24,13,0,728.86,2,0,1,Italian,Cloudy,Low,Bike,32.5,3,0,4
1798,user_047,Paneer Tikka,1.26,24,9,0,1123.92,41,0,0,South Indian,Storm,Low,Bicycle,45.1,1,1,5
1799,user_058,Margherita Pizza,8.67,9,12,0,700.98,22,1,0,Indian,Rain,High,Bicycle,56.1,4,1,2
1800,user_027,Veg Fried Rice,3.16,27,11,0,1366.18,34,0,2,Italian,Sunny,Low,Bicycle,35.0,4,0,4
1801,user_087,Sushi Roll,1.79,18,8,0,1093.25,28,1,3,South Indian,Cloudy,High,Bike,46.7,5,0,2
1802,user_095,Sushi Roll,3.41,5,8,1,645.35,55,0,3,Chinese,Sunny,Medium,Scooter,34.1,5,0,1
1803,user_041,Paneer Tikka,7.17,18,21,1,1262.19,21,0,1,Italian,Sunny,Medium,Scooter,54.3,1,0,5
1804,user_071,Paneer Tikka,2.74,15,18,0,1271.04,42,0,1,South Indian,Storm,Low,Bicycle,42.5,2,0,5
1805,user_044,Ice Cream Cone,4.0,16,14,0,1389.73,7,0,2,South Indian,Cloudy,Medium,Bicycle,42.2,4,0,5
1806,user_070,Veg Fried Rice,4.29,10,13,1,1243.9,40,0,3,Italian,Sunny,Low,Bike,37.7,4,0,4
1807,user_070,Chocolate Donut,7.26,12,10,1,127.82,45,0,0,Indian,Cloudy,Low,Scooter,49.8,5,0,3
1808,user_057,Sushi Roll,8.58,27,22,0,1175.43,46,0,1,Chinese,Cloudy,High,Bike,66.6,3,0,4
1809,user_019,Chocolate Donut,5.67,23,16,1,1216.47,28,1,2,South Indian,Sunny,Low,Bicycle,49.8,4,0,3
1810,user_085,Margherita Pizza,7.05,16,13,1,1455.17,73,0,0,Continental,Sunny,Low,Scooter,48.6,1,0,1
1811,user_065,Ice Cream Cone,9.43,6,15,0,110.87,65,1,3,Chinese,Cloudy,Medium,Bicycle,48.4,1,1,1
1812,user_014,Ice Cream Cone,9.02,28,18,0,444.98,73,0,3,Continental,Storm,Medium,Scooter,73.6,5,1,4
1813,user_099,Sushi Roll,9.1,21,15,0,1047.28,18,0,3,Indian,Cloudy,Low,Bicycle,51.5,1,0,5
1814,user_079,Ice Cream Cone,10.96,23,17,1,111.97,0,0,3,Fast Food,Storm,High,Bike,91.0,5,0,3
1815,user_099,Sushi Roll,10.5,14,17,0,487.95,5,0,1,Italian,Storm,High,Bicycle,76.5,2,0,2
1816,user_081,Ice Cream Cone,5.0,30,9,1,1127.08,31,0,1,Italian,Storm,Medium,Bicycle,75.0,5,0,4
1817,user_028,Sushi Roll,5.68,29,9,0,412.16,63,0,0,South Indian,Storm,Medium,Bicycle,64.8,5,0,4
1818,user_004,Ice Cream Cone,1.63,26,8,0,1276.28,59,0,0,Continental,Cloudy,Low,Scooter,38.6,2,0,4
1819,user_078,Sushi Roll,2.69,27,12,1,1096.24,41,0,1,South Indian,Cloudy,Medium,Bicycle,57.1,4,0,5
1820,user_091,Sushi Roll,9.3,9,11,1,1401.58,50,0,1,Italian,Sunny,High,Bike,62.3,3,0,3
1821,user_043,Paneer Tikka,1.12,9,15,0,1456.01,31,0,3,South Indian,Storm,Low,Scooter,30.5,4,0,3
1822,user_034,Sushi Roll,11.87,9,16,0,151.45,52,1,2,Italian,Rain,Medium,Bicycle,56.4,4,0,4
1823,user_095,Chocolate Donut,3.37,26,11,0,935.89,18,0,0,Fast Food,Sunny,Low,Bike,38.7,3,1,2
1824,user_048,Sushi Roll,8.67,5,18,1,610.55,37,0,2,Chinese,Cloudy,High,Bicycle,60.7,1,0,3
1825,user_018,Chocolate Donut,2.94,15,21,0,700.19,63,0,2,South Indian,Rain,Low,Bike,36.4,2,0,2
1826,user_055,Veg Fried Rice,0.91,21,8,0,349.12,31,0,3,South Indian,Sunny,Medium,Bicycle,35.3,2,0,2
1827,user_093,Paneer Tikka,4.81,15,18,0,1047.15,51,1,0,Continental,Cloudy,Low,Bike,36.1,4,1,1
1828,user_094,Paneer Tikka,2.9,14,14,0,956.24,58,0,3,Chinese,Sunny,Low,Bike,29.4,1,0,2
1829,user_062,Paneer Tikka,10.15,28,13,0,934.78,73,0,1,Continental,Cloudy,High,Bicycle,71.6,3,0,2
1830,user_080,Veg Fried Rice,2.17,12,18,1,1013.31,56,0,1,Fast Food,Sunny,Low,Bicycle,31.5,1,0,4
1831,user_074,Veg Fried Rice,1.21,11,9,0,311.02,66,0,0,Continental,Storm,Low,Bicycle,37.5,2,0,3
1832,user_003,Ice Cream Cone,7.17,9,21,0,1136.91,34,0,0,Italian,Storm,High,Scooter,65.3,4,0,3
1833,user_069,Sushi Roll,9.89,15,8,1,347.64,59,1,3,Fast Food,Cloudy,High,Bicycle,73.4,4,0,4
1834,user_020,Chocolate Donut,5.77,6,9,0,1491.61,11,1,3,Indian,Rain,Medium,Scooter,44.3,2,0,5
1835,user_067,Chocolate Donut,8.64,29,9,0,628.72,15,0,0,Chinese,Cloudy,Medium,Bicycle,61.9,4,1,3
1836,user_082,Paneer Tikka,2.81,27,12,1,1275.06,51,0,3,Fast Food,Storm,High,Bicycle,75.7,5,0,4
1837,user_052,Paneer Tikka,11.96,9,10,0,879.3,46,1,2,South Indian,Cloudy,Low,Bike,51.2,3,1,5
1838,user_006,Chocolate Donut,6.9,21,22,0,715.99,15,0,3,South Indian,Sunny,High,Bicycle,56.9,1,0,1
1839,user_083,Sushi Roll,3.1,18,21,1,1465.06,74,0,3,Continental,Sunny,Medium,Scooter,45.9,4,0,1
1840,user_047,Paneer Tikka,11.15,23,13,1,1395.22,6,0,0,Continental,Sunny,Medium,Bike,70.9,4,0,1
1841,user_023,Veg Fried Rice,7.0,10,23,0,1060.51,29,0,1,Italian,Sunny,Low,Scooter,31.7,1,0,3
1842,user_033,Margherita Pizza,8.47,26,19,0,1304.13,42,0,3,South Indian,Storm,Medium,Bicycle,69.3,4,0,2
1843,user_088,Sushi Roll,3.73,17,10,1,497.9,44,0,1,Fast Food,Rain,High,Bicycle,59.9,1,0,2
1844,user_049,Paneer Tikka,9.58,30,18,0,1152.23,73,0,3,Chinese,Storm,High,Bike,83.2,1,0,3
1845,user_066,Paneer Tikka,1.03,16,14,0,829.35,50,0,0,Fast Food,Sunny,Medium,Scooter,29.4,5,0,3
1846,user_032,Sushi Roll,8.25,19,12,0,457.69,42,1,3,South Indian,Storm,Low,Scooter,56.2,3,0,4
1847,user_079,Veg Fried Rice,11.57,27,18,1,825.31,9,0,2,Continental,Sunny,Low,Bike,65.3,4,0,5
1848,user_089,Veg Fried Rice,7.13,8,8,0,800.11,26,1,3,Chinese,Cloudy,Low,Bike,38.8,2,0,1
1849,user_067,Chocolate Donut,4.48,20,11,1,1027.78,17,1,2,Chinese,Cloudy,High,Scooter,61.0,2,0,5
1850,user_059,Paneer Tikka,3.44,28,23,0,855.77,57,0,0,Chinese,Sunny,Medium,Scooter,44.0,5,0,5
1851,user_024,Chocolate Donut,1.4,10,22,1,798.65,68,1,2,Italian,Storm,Low,Bike,41.6,2,0,4
1852,user_001,Paneer Tikka,11.32,15,12,0,510.47,42,0,3,South Indian,Storm,High,Bicycle,79.4,1,0,5
1853,user_049,Margherita Pizza,11.57,18,8,0,354.79,58,0,0,Continental,Cloudy,Medium,Bike,65.5,5,0,1
1854,user_052,Margherita Pizza,6.0,12,12,0,690.71,44,0,0,Chinese,Rain,High,Scooter,57.3,4,0,2
1855,user_058,Ice Cream Cone,7.55,21,17,0,142.36,40,0,0,Indian,Storm,Low,Bicycle,56.8,2,0,2
1856,user_059,Sushi Roll,2.53,25,21,0,1101.66,62,1,3,Chinese,Sunny,Low,Scooter,34.6,2,0,2
1857,user_054,Paneer Tikka,6.75,5,18,1,788.16,23,0,3,Indian,Sunny,Low,Bicycle,38.6,1,0,3
1858,user_023,Sushi Roll,4.57,15,12,0,1092.11,37,1,0,Italian,Rain,High,Scooter,50.9,5,0,1
1859,user_089,Veg Fried Rice,11.14,24,17,1,481.51,75,0,2,Chinese,Storm,Medium,Bicycle,81.7,5,0,4
1860,user_021,Paneer Tikka,8.2,26,14,1,334.59,69,0,3,Indian,Rain,Low,Bike,60.2,2,0,4
1861,user_095,Chocolate Donut,11.19,28,8,0,772.74,49,1,2,Fast Food,Storm,Medium,Bike,76.7,2,0,2
1862,user_029,Sushi Roll,3.1,13,19,0,712.68,10,0,0,Chinese,Sunny,High,Scooter,41.3,5,0,3
1863,user_068,Sushi Roll,11.47,9,23,1,1302.29,57,0,0,Fast Food,Cloudy,Medium,Scooter,61.3,3,0,2
1864,user_021,Sushi Roll,8.2,9,9,0,338.3,44,0,3,Indian,Cloudy,Medium,Bike,50.3,1,0,2
1865,user_038,Paneer Tikka,6.49,28,11,0,1205.65,28,0,3,Italian,Rain,Medium,Scooter,61.2,4,0,4
1866,user_002,Sushi Roll,9.52,14,16,0,659.62,58,1,3,Fast Food,Sunny,Medium,Bicycle,52.6,3,0,5
1867,user_078,Sushi Roll,9.08,11,19,0,362.38,22,0,0,Continental,Rain,High,Bicycle,64.2,2,0,5
1868,user_063,Chocolate Donut,5.37,10,8,0,434.81,33,0,2,Fast Food,Storm,Low,Bike,47.2,4,0,5
1869,user_065,Chocolate Donut,11.36,6,10,1,415.54,31,0,0,South Indian,Rain,Low,Bike,57.8,2,0,4
1870,user_047,Margherita Pizza,7.68,15,14,0,1347.53,70,0,0,Chinese,Cloudy,Low,Scooter,40.9,1,0,4
1871,user_047,Veg Fried Rice,1.99,25,21,0,729.79,21,0,3,Italian,Cloudy,Medium,Scooter,40.9,3,0,5
1872,user_042,Ice Cream Cone,3.9,20,15,0,576.88,43,0,2,Italian,Storm,High,Bicycle,65.6,1,0,4
1873,user_085,Sushi Roll,4.69,14,12,1,1356.6,71,1,2,Chinese,Sunny,Medium,Bike,49.2,3,1,1
1874,user_008,Margherita Pizza,1.61,7,9,0,954.36,23,1,2,Fast Food,Cloudy,Low,Scooter,22.9,3,0,2
1875,user_031,Margherita Pizza,0.8,28,10,0,1184.45,18,0,0,Fast Food,Storm,High,Scooter,58.7,3,0,2
1876,user_092,Paneer Tikka,2.49,11,9,0,1498.14,55,1,0,Continental,Rain,Medium,Bike,37.4,1,0,3
1877,user_084,Margherita Pizza,7.2,6,12,0,1090.36,36,0,3,Continental,Cloudy,Medium,Scooter,43.8,3,1,3
1878,user_061,Paneer Tikka,7.33,30,14,0,259.39,38,0,1,Italian,Storm,Low,Bike,61.9,5,0,2
1879,user_099,Margherita Pizza,5.42,18,10,0,222.06,63,1,1,South Indian,Storm,High,Bike,62.8,1,1,2
1880,user_075,Chocolate Donut,7.31,14,21,1,884.68,20,0,0,South Indian,Sunny,Low,Bike,46.4,5,0,3
1881,user_072,Ice Cream Cone,1.74,23,14,0,1316.4,4,0,0,Italian,Cloudy,Low,Bike,35.5,2,0,1
1882,user_084,Margherita Pizza,7.7,20,10,0,175.37,38,0,0,Fast Food,Cloudy,Low,Scooter,49.7,1,1,5
1883,user_034,Veg Fried Rice,10.47,8,19,1,434.85,26,0,0,Indian,Storm,Medium,Bike,72.4,2,0,4
1884,user_010,Chocolate Donut,5.96,17,14,0,582.92,63,0,1,Indian,Storm,Low,Scooter,49.9,4,1,1
1885,user_098,Veg Fried Rice,7.89,28,20,0,207.56,7,0,3,Fast Food,Sunny,Low,Bicycle,52.2,1,0,2
1886,user_032,Margherita Pizza,4.47,24,22,1,493.31,50,0,1,Indian,Storm,Medium,Scooter,69.1,2,0,1
1887,user_026,Margherita Pizza,6.51,5,13,0,1193.89,74,0,0,Indian,Storm,Low,Bicycle,42.4,1,0,2
1888,user_043,Veg Fried Rice,6.65,20,8,1,510.41,69,0,1,Italian,Cloudy,Low,Scooter,53.4,2,0,5
1889,user_015,Margherita Pizza,4.24,22,11,0,1273.85,18,0,2,Fast Food,Cloudy,Low,Bicycle,41.5,3,0,5
1890,user_073,Ice Cream Cone,2.4,29,14,0,429.29,63,0,1,Fast Food,Sunny,Low,Scooter,36.6,4,0,2
1891,user_035,Paneer Tikka,5.23,19,20,0,609.73,39,0,2,Chinese,Sunny,Low,Scooter,36.5,4,0,2
1892,user_066,Sushi Roll,1.71,15,8,0,583.29,21,0,3,Fast Food,Sunny,Low,Bike,24.2,1,0,5
1893,user_069,Chocolate Donut,1.41,19,11,1,349.57,14,0,1,Indian,Sunny,High,Scooter,51.0,1,1,1
1894,user_081,Sushi Roll,1.38,21,20,0,950.6,51,0,0,Italian,Storm,Low,Bike,43.8,3,0,3
1895,user_087,Sushi Roll,3.34,21,18,0,1154.28,29,0,0,Italian,Cloudy,High,Scooter,55.0,1,0,3
1896,user_100,Margherita Pizza,0.83,12,15,0,1489.47,11,1,3,Italian,Rain,High,Scooter,42.3,2,1,5
1897,user_048,Ice Cream Cone,1.64,28,9,1,1452.27,56,0,1,Fast Food,Storm,Medium,Bicycle,62.0,5,0,5
1898,user_053,Ice Cream Cone,0.84,27,16,1,946.38,10,0,2,Italian,Storm,Low,Bicycle,50.2,1,1,1
1899,user_043,Ice Cream Cone,3.63,28,18,1,1445.69,59,1,3,Chinese,Rain,High,Bicycle,65.7,4,0,1
1900,user_090,Sushi Roll,7.55,17,21,1,698.85,42,0,0,Italian,Cloudy,High,Scooter,70.7,4,0,2
1901,user_085,Sushi Roll,0.64,18,18,1,1453.58,8,0,3,Fast Food,Rain,Low,Bicycle,36.4,3,0,5
1902,user_057,Paneer Tikka,5.21,11,22,1,871.12,20,0,3,Chinese,Cloudy,Medium,Bicycle,51.0,1,1,5
1903,user_100,Veg Fried Rice,7.82,15,17,0,727.86,9,0,1,Indian,Cloudy,High,Bicycle,56.3,3,0,5
1904,user_028,Chocolate Donut,8.61,25,13,1,1286.93,31,0,2,Italian,Sunny,High,Scooter,73.7,5,0,5
1905,user_059,Ice Cream Cone,11.93,8,23,0,1023.36,6,0,3,Fast Food,Rain,Medium,Bicycle,60.7,4,0,1
1906,user_074,Paneer Tikka,8.88,7,11,1,1270.11,59,0,2,Indian,Rain,High,Bicycle,63.5,1,0,4
1907,user_039,Margherita Pizza,4.89,25,17,1,214.42,13,0,1,Indian,Sunny,Medium,Scooter,52.1,5,0,4
1908,user_072,Paneer Tikka,12.0,26,12,1,775.99,37,0,3,Chinese,Rain,High,Bike,87.0,1,0,3
1909,user_075,Paneer Tikka,9.14,28,21,1,1179.25,3,0,1,Chinese,Cloudy,Medium,Bike,73.0,4,0,4
1910,user_098,Ice Cream Cone,10.97,11,12,0,869.04,27,0,2,Fast Food,Sunny,Low,Bicycle,44.9,4,0,1
1911,user_100,Paneer Tikka,9.07,5,21,0,1264.75,75,0,0,Continental,Sunny,Low,Bike,35.9,2,0,4
1912,user_087,Ice Cream Cone,10.17,29,21,0,1088.82,73,0,1,South Indian,Cloudy,Low,Bike,58.4,3,0,4
1913,user_051,Sushi Roll,11.24,10,22,0,961.97,44,1,3,Continental,Rain,High,Scooter,67.9,3,0,2
1914,user_006,Margherita Pizza,1.53,24,17,0,813.76,64,1,2,Fast Food,Storm,Medium,Scooter,51.6,5,0,3
1915,user_033,Sushi Roll,2.56,24,13,0,1488.37,28,1,1,Chinese,Cloudy,Low,Bike,39.3,4,0,3
1916,user_030,Sushi Roll,8.73,6,10,0,1498.73,59,0,2,Fast Food,Cloudy,Low,Bike,41.7,1,0,4
1917,user_004,Paneer Tikka,5.85,28,19,1,770.09,15,1,1,South Indian,Rain,Low,Bicycle,58.1,5,0,2
1918,user_099,Veg Fried Rice,6.16,12,15,1,403.94,33,1,2,Fast Food,Storm,High,Bike,72.0,2,0,4
1919,user_089,Veg Fried Rice,4.38,23,17,1,391.06,4,1,1,Chinese,Cloudy,Medium,Bicycle,57.4,1,1,2
1920,user_066,Margherita Pizza,5.63,13,16,1,376.52,29,0,1,Continental,Cloudy,Medium,Bike,53.3,5,0,3
1921,user_083,Ice Cream Cone,10.74,25,19,0,1390.69,34,0,3,Fast Food,Sunny,Low,Scooter,52.0,5,0,1
1922,user_063,Ice Cream Cone,0.69,25,15,0,978.97,37,0,2,Fast Food,Storm,High,Bicycle,57.1,2,1,4
1923,user_034,Ice Cream Cone,2.87,9,12,1,980.93,57,1,3,South Indian,Cloudy,Medium,Scooter,42.6,3,0,5
1924,user_003,Margherita Pizza,7.44,24,13,1,1374.25,59,0,1,South Indian,Cloudy,High,Bicycle,73.5,1,0,1
1925,user_095,Ice Cream Cone,4.47,16,20,0,1191.13,3,1,0,South Indian,Rain,High,Bicycle,52.8,4,0,1
1926,user_093,Veg Fried Rice,5.92,14,10,0,1260.37,73,0,3,Fast Food,Storm,Low,Scooter,47.1,5,0,1
1927,user_074,Ice Cream Cone,5.9,10,21,1,313.79,41,0,3,Chinese,Rain,Low,Scooter,44.2,4,0,2
1928,user_084,Sushi Roll,3.82,11,14,0,878.86,44,0,2,South Indian,Rain,High,Scooter,47.7,4,0,1
1929,user_029,Ice Cream Cone,1.12,28,13,1,1293.04,2,0,3,Fast Food,Sunny,High,Scooter,58.0,4,0,3
1930,user_009,Chocolate Donut,8.6,10,20,1,338.02,26,0,3,Continental,Storm,High,Scooter,74.1,2,0,1
1931,user_039,Chocolate Donut,6.81,18,14,1,654.86,2,0,1,Indian,Sunny,Low,Bicycle,50.5,2,0,4
1932,user_054,Sushi Roll,3.71,20,19,0,1488.41,7,0,0,South Indian,Rain,High,Scooter,54.9,4,1,5
1933,user_089,Margherita Pizza,9.87,27,22,0,480.66,55,0,2,Indian,Sunny,Medium,Scooter,59.1,4,0,5
1934,user_039,Ice Cream Cone,0.84,15,22,0,644.59,44,0,0,Indian,Rain,Low,Bicycle,28.9,4,0,4
